MD,INC,AZ,TVD
m,deg,deg,m
1094.3844,6.00000028,11.00000013,1090.110546
1094.5368,6.00000028,11.00000013,1090.262111
1094.6892,6.00000028,11.00000013,1090.413677
1094.8416,6.00000028,11.00000013,1090.565242
1094.994,6.00000028,11.00000013,1090.716807
1095.1464,6.00000028,11.00000013,1090.868372
1095.2988,6.00000028,11.00000013,1091.019937
1095.4512,6.00000028,11.00000013,1091.171502
1095.6036,6.00000028,11.00000013,1091.323067
1095.756,6.00000028,11.00000013,1091.474633
1095.9084,6.00000028,11.00000013,1091.626198
1096.0608,6.00000028,11.00000013,1091.777763
1096.2132,6.00000028,11.00000013,1091.929328
1096.3656,6.00000028,11.00000013,1092.080893
1096.518,6.00000028,11.00000013,1092.232458
1096.6704,6.00000028,11.00000013,1092.384023
1096.8228,6.00000028,11.00000013,1092.535589
1096.9752,6.00000028,11.00000013,1092.687154
1097.1276,6.00000028,11.00000013,1092.838719
1097.28,6.00000028,11.00000013,1092.990284
1097.4324,6.00000028,11.00000013,1093.141849
1097.5848,6.00000028,11.00000013,1093.293414
1097.7372,6.00000028,11.00000013,1093.444979
1097.8896,6.00000028,11.00000013,1093.596545
1098.042,6.00000028,11.00000013,1093.74811
1098.1944,6.00000028,11.00000013,1093.899675
1098.3468,6.00000028,11.00000013,1094.05124
1098.4992,6.00000028,11.00000013,1094.202805
1098.6516,6.00000028,11.00000013,1094.35437
1098.804,6.00000028,11.00000013,1094.505935
1098.9564,6.00000028,11.00000013,1094.6575
1099.1088,6.00000028,11.00000013,1094.809066
1099.2612,6.00000028,11.00000013,1094.960631
1099.4136,6.00000028,11.00000013,1095.112196
1099.566,6.00000028,11.00000013,1095.263761
1099.7184,6.00000028,11.00000013,1095.415326
1099.8708,6.00000028,11.00000013,1095.566891
1100.0232,6.00000028,11.00000013,1095.718456
1100.1756,6.00000028,11.00000013,1095.870022
1100.328,6.00000028,11.00000013,1096.021587
1100.4804,6.00000028,11.00000013,1096.173152
1100.6328,6.00000028,11.00000013,1096.324717
1100.7852,6.00000028,11.00000013,1096.476282
1100.9376,6.00000028,11.00000013,1096.627847
